GO	evalue
GO:1990381	3.26e-304
GO:2000112	3.26e-304
GO:2000113	3.26e-304
GO:2001141	3.26e-304
GO:2001233	3.26e-304
GO:2001234	3.26e-304
GO:2001242	3.26e-304
GO:2001243	3.26e-304
GO:0001906	3.26e-304
GO:0001907	3.26e-304
GO:0005618	3.26e-304
GO:0005886	3.26e-304
GO:0006629	3.26e-304
GO:0010942	3.26e-304
GO:0016042	3.26e-304
GO:0016298	3.26e-304
GO:0016787	3.26e-304
GO:0016788	3.26e-304
GO:0030312	3.26e-304
GO:0031341	3.26e-304
GO:0031343	3.26e-304
GO:0031640	3.26e-304
GO:0035821	3.26e-304
GO:0043065	3.26e-304
GO:0043068	3.26e-304
GO:0043900	3.26e-304
GO:0043902	3.26e-304
GO:0043903	3.26e-304
GO:0044003	3.26e-304
GO:0044004	3.26e-304
GO:0044068	3.26e-304
GO:0044242	3.26e-304
GO:0044255	3.26e-304
GO:0044364	3.26e-304
GO:0044403	3.26e-304
GO:0044419	3.26e-304
GO:0044531	3.26e-304
GO:0044532	3.26e-304
GO:0044533	3.26e-304
GO:0046486	3.26e-304
GO:0046503	3.26e-304
GO:0047372	3.26e-304
GO:0048518	3.26e-304
GO:0048522	3.26e-304
GO:0051701	3.26e-304
GO:0051704	3.26e-304
GO:0051709	3.26e-304
GO:0051712	3.26e-304
GO:0051817	3.26e-304
GO:0051818	3.26e-304
GO:0051883	3.26e-304
GO:0052040	3.26e-304
GO:0052042	3.26e-304
GO:0052150	3.26e-304
GO:0052151	3.26e-304
GO:0052248	3.26e-304
GO:0052330	3.26e-304
GO:0052433	3.26e-304
GO:0052501	3.26e-304
GO:0052689	3.26e-304
GO:0071944	3.26e-304
GO:0001731	2.15e-302
GO:0002181	2.15e-302
GO:0002183	2.15e-302
GO:0003674	2.15e-302
GO:0003676	2.15e-302
GO:0003723	2.15e-302
GO:0003743	2.15e-302
GO:0005488	2.15e-302
GO:0005515	2.15e-302
GO:0005575	2.15e-302
GO:0005622	2.15e-302
GO:0005623	2.15e-302
GO:0005737	2.15e-302
GO:0006412	2.15e-302
GO:0006413	2.15e-302
GO:0006518	2.15e-302
GO:0006807	2.15e-302
GO:0008135	2.15e-302
GO:0008150	2.15e-302
GO:0008152	2.15e-302
GO:0009058	2.15e-302
GO:0009059	2.15e-302
GO:0009987	2.15e-302
GO:0010467	2.15e-302
GO:0016043	2.15e-302
GO:0016282	2.15e-302
GO:0019538	2.15e-302
GO:0022607	2.15e-302
GO:0022613	2.15e-302
GO:0022618	2.15e-302
GO:0031369	2.15e-302
GO:0032991	2.15e-302
GO:0034622	2.15e-302
GO:0034641	2.15e-302
GO:0034645	2.15e-302
GO:0043021	2.15e-302
GO:0043024	2.15e-302
GO:0043043	2.15e-302
GO:0043170	2.15e-302
GO:0043603	2.15e-302
GO:0043604	2.15e-302
GO:0043614	2.15e-302
GO:0043933	2.15e-302
GO:0044085	2.15e-302
GO:0044237	2.15e-302
GO:0044238	2.15e-302
GO:0044249	2.15e-302
GO:0044260	2.15e-302
GO:0044267	2.15e-302
GO:0044271	2.15e-302
GO:0044424	2.15e-302
GO:0044444	2.15e-302
GO:0044464	2.15e-302
GO:0044877	2.15e-302
GO:0065003	2.15e-302
GO:0070993	2.15e-302
GO:0071704	2.15e-302
GO:0071826	2.15e-302
GO:0071840	2.15e-302
GO:0097159	2.15e-302
GO:1901363	2.15e-302
GO:1901564	2.15e-302
GO:1901566	2.15e-302
GO:1901576	2.15e-302
GO:1990145	2.15e-302
GO:1990904	2.15e-302
GO:0005575	1.13e-300
GO:0005622	1.13e-300
GO:0005623	1.13e-300
GO:0005634	1.13e-300
GO:0005654	1.13e-300
GO:0005737	1.13e-300
GO:0005739	1.13e-300
GO:0005759	1.13e-300
GO:0005829	1.13e-300
GO:0006790	1.13e-300
GO:0008150	1.13e-300
GO:0008152	1.13e-300
GO:0009987	1.13e-300
GO:0016043	1.13e-300
GO:0016226	1.13e-300
GO:0016604	1.13e-300
GO:0022607	1.13e-300
GO:0031163	1.13e-300
GO:0031974	1.13e-300
GO:0031981	1.13e-300
GO:0032991	1.13e-300
GO:0043226	1.13e-300
GO:0043227	1.13e-300
GO:0043229	1.13e-300
GO:0043231	1.13e-300
GO:0043233	1.13e-300
GO:0044085	1.13e-300
GO:0044237	1.13e-300
GO:0044281	1.13e-300
GO:0044422	1.13e-300
GO:0044424	1.13e-300
GO:0044428	1.13e-300
GO:0044429	1.13e-300
GO:0044444	1.13e-300
GO:0044445	1.13e-300
GO:0044446	1.13e-300
GO:0044451	1.13e-300
GO:0044464	1.13e-300
GO:0051186	1.13e-300
GO:0070013	1.13e-300
GO:0071840	1.13e-300
GO:1990221	1.13e-300
GO:0000096	1.13e-300
GO:0000098	1.13e-300
GO:0000166	1.13e-300
GO:0000287	1.13e-300
GO:0001887	1.13e-300
GO:0003674	1.13e-300
GO:0003824	1.13e-300
GO:0004478	1.13e-300
GO:0005488	1.13e-300
GO:0005515	1.13e-300
GO:0005524	1.13e-300
GO:0006082	1.13e-300
GO:0006520	1.13e-300
GO:0006555	1.13e-300
GO:0006556	1.13e-300
GO:0006732	1.13e-300
GO:0006807	1.13e-300
GO:0007275	1.13e-300
GO:0007568	1.13e-300
GO:0007623	1.13e-300
GO:0008144	1.13e-300
GO:0008340	1.13e-300
GO:0009056	1.13e-300
GO:0009058	1.13e-300
GO:0009063	1.13e-300
GO:0009066	1.13e-300
GO:0009068	1.13e-300
GO:0009087	1.13e-300
GO:0009108	1.13e-300
GO:0009314	1.13e-300
GO:0009416	1.13e-300
GO:0009628	1.13e-300
GO:0009719	1.13e-300
GO:0009725	1.13e-300
GO:0010033	1.13e-300
GO:0010243	1.13e-300
GO:0010259	1.13e-300
GO:0010494	1.13e-300
GO:0010883	1.13e-300
GO:0010888	1.13e-300
GO:0014070	1.13e-300
GO:0014074	1.13e-300
GO:0016054	1.13e-300
GO:0016363	1.13e-300
GO:0016597	1.13e-300
GO:0016740	1.13e-300
GO:0016765	1.13e-300
GO:0017076	1.13e-300
GO:0017144	1.13e-300
GO:0019752	1.13e-300
GO:0030554	1.13e-300
GO:0031406	1.13e-300
GO:0032259	1.13e-300
GO:0032501	1.13e-300
GO:0032502	1.13e-300
GO:0032553	1.13e-300
GO:0032555	1.13e-300
GO:0032559	1.13e-300
GO:0032879	1.13e-300
GO:0034097	1.13e-300
GO:0034214	1.13e-300
GO:0034399	1.13e-300
GO:0035639	1.13e-300
GO:0035770	1.13e-300
GO:0036094	1.13e-300
GO:0036464	1.13e-300
GO:0042221	1.13e-300
GO:0042493	1.13e-300
GO:0042802	1.13e-300
GO:0042803	1.13e-300
GO:0043167	1.13e-300
GO:0043168	1.13e-300
GO:0043169	1.13e-300
GO:0043177	1.13e-300
GO:0043228	1.13e-300
GO:0043232	1.13e-300
GO:0043436	1.13e-300
GO:0043531	1.13e-300
GO:0043933	1.13e-300
GO:0044238	1.13e-300
GO:0044248	1.13e-300
GO:0044249	1.13e-300
GO:0044272	1.13e-300
GO:0044273	1.13e-300
GO:0044282	1.13e-300
GO:0046395	1.13e-300
GO:0046500	1.13e-300
GO:0046683	1.13e-300
GO:0046872	1.13e-300
GO:0046983	1.13e-300
GO:0048269	1.13e-300
GO:0048511	1.13e-300
GO:0048519	1.13e-300
GO:0048856	1.13e-300
GO:0050789	1.13e-300
GO:0050896	1.13e-300
GO:0051188	1.13e-300
GO:0051259	1.13e-300
GO:0051260	1.13e-300
GO:0051262	1.13e-300
GO:0051289	1.13e-300
GO:0051291	1.13e-300
GO:0051591	1.13e-300
GO:0051716	1.13e-300
GO:0065003	1.13e-300
GO:0065007	1.13e-300
GO:0065008	1.13e-300
GO:0070887	1.13e-300
GO:0071310	1.13e-300
GO:0071345	1.13e-300
GO:0071704	1.13e-300
GO:0097159	1.13e-300
GO:0097367	1.13e-300
GO:0098601	1.13e-300
GO:1901265	1.13e-300
GO:1901363	1.13e-300
GO:1901564	1.13e-300
GO:1901565	1.13e-300
GO:1901575	1.13e-300
GO:1901576	1.13e-300
GO:1901605	1.13e-300
GO:1901606	1.13e-300
GO:1901698	1.13e-300
GO:1901700	1.13e-300
GO:1902494	1.13e-300
GO:1905952	1.13e-300
GO:1905953	1.13e-300
GO:1990234	1.13e-300
GO:1990823	1.13e-300
GO:1990830	1.13e-300
GO:1990904	1.13e-300
GO:0000049	1.43e-299
GO:0000959	1.43e-299
GO:0002181	1.43e-299
GO:0003674	1.43e-299
GO:0003676	1.43e-299
GO:0003723	1.43e-299
GO:0003824	1.43e-299
GO:0004812	1.43e-299
GO:0004813	1.43e-299
GO:0005488	1.43e-299
GO:0005575	1.43e-299
GO:0005622	1.43e-299
GO:0005623	1.43e-299
GO:0005737	1.43e-299
GO:0005739	1.43e-299
GO:0006082	1.43e-299
GO:0006139	1.43e-299
GO:0006396	1.43e-299
GO:0006399	1.43e-299
GO:0006400	1.43e-299
GO:0006412	1.43e-299
GO:0006418	1.43e-299
GO:0006419	1.43e-299
GO:0006518	1.43e-299
GO:0006520	1.43e-299
GO:0006725	1.43e-299
GO:0006807	1.43e-299
GO:0008033	1.43e-299
GO:0008150	1.43e-299
GO:0008152	1.43e-299
GO:0009058	1.43e-299
GO:0009059	1.43e-299
GO:0009451	1.43e-299
GO:0009987	1.43e-299
GO:0010467	1.43e-299
GO:0016070	1.43e-299
GO:0016597	1.43e-299
GO:0016874	1.43e-299
GO:0016875	1.43e-299
GO:0019538	1.43e-299
GO:0019752	1.43e-299
GO:0031406	1.43e-299
GO:0032543	1.43e-299
GO:0034470	1.43e-299
GO:0034641	1.43e-299
GO:0034645	1.43e-299
GO:0034660	1.43e-299
GO:0036094	1.43e-299
GO:0043038	1.43e-299
GO:0043039	1.43e-299
GO:0043043	1.43e-299
GO:0043167	1.43e-299
GO:0043168	1.43e-299
GO:0043170	1.43e-299
GO:0043177	1.43e-299
GO:0043226	1.43e-299
GO:0043227	1.43e-299
GO:0043229	1.43e-299
GO:0043231	1.43e-299
GO:0043412	1.43e-299
GO:0043436	1.43e-299
GO:0043603	1.43e-299
GO:0043604	1.43e-299
GO:0044237	1.43e-299
GO:0044238	1.43e-299
GO:0044249	1.43e-299
GO:0044260	1.43e-299
GO:0044267	1.43e-299
GO:0044271	1.43e-299
GO:0044281	1.43e-299
GO:0044424	1.43e-299
GO:0044444	1.43e-299
GO:0044464	1.43e-299
GO:0046483	1.43e-299
GO:0070127	1.43e-299
GO:0070143	1.43e-299
GO:0071704	1.43e-299
GO:0090304	1.43e-299
GO:0097159	1.43e-299
GO:0140053	1.43e-299
GO:0140098	1.43e-299
GO:0140101	1.43e-299
GO:1901360	1.43e-299
GO:1901363	1.43e-299
GO:1901564	1.43e-299
GO:1901566	1.43e-299
GO:1901576	1.43e-299
GO:1990762	1.43e-299
GO:0000001	7.109999999999999e-299
GO:0000003	7.109999999999999e-299
GO:0000212	7.109999999999999e-299
GO:0000226	7.109999999999999e-299
GO:0000278	7.109999999999999e-299
GO:0000280	7.109999999999999e-299
GO:0000932	7.109999999999999e-299
GO:0003674	7.109999999999999e-299
GO:0003676	7.109999999999999e-299
GO:0003723	7.109999999999999e-299
GO:0003727	7.109999999999999e-299
GO:0005488	7.109999999999999e-299
GO:0005575	7.109999999999999e-299
GO:0005622	7.109999999999999e-299
GO:0005623	7.109999999999999e-299
GO:0005737	7.109999999999999e-299
GO:0005739	7.109999999999999e-299
GO:0005829	7.109999999999999e-299
GO:0006996	7.109999999999999e-299
GO:0007005	7.109999999999999e-299
GO:0007010	7.109999999999999e-299
GO:0007017	7.109999999999999e-299
GO:0007049	7.109999999999999e-299
GO:0007051	7.109999999999999e-299
GO:0007053	7.109999999999999e-299
GO:0007140	7.109999999999999e-299
GO:0007275	7.109999999999999e-299
GO:0007276	7.109999999999999e-299
GO:0008150	7.109999999999999e-299
GO:0008187	7.109999999999999e-299
GO:0008266	7.109999999999999e-299
GO:0009790	7.109999999999999e-299
GO:0009987	7.109999999999999e-299
GO:0016043	7.109999999999999e-299
GO:0019953	7.109999999999999e-299
GO:0022402	7.109999999999999e-299
GO:0022412	7.109999999999999e-299
GO:0022414	7.109999999999999e-299
GO:0022607	7.109999999999999e-299
GO:0032501	7.109999999999999e-299
GO:0032502	7.109999999999999e-299
GO:0032504	7.109999999999999e-299
GO:0032991	7.109999999999999e-299
GO:0033301	7.109999999999999e-299
GO:0034046	7.109999999999999e-299
GO:0035186	7.109999999999999e-299
GO:0035770	7.109999999999999e-299
GO:0036464	7.109999999999999e-299
GO:0043226	7.109999999999999e-299
GO:0043227	7.109999999999999e-299
GO:0043228	7.109999999999999e-299
GO:0043229	7.109999999999999e-299
GO:0043231	7.109999999999999e-299
GO:0043232	7.109999999999999e-299
GO:0044085	7.109999999999999e-299
GO:0044424	7.109999999999999e-299
GO:0044444	7.109999999999999e-299
GO:0044464	7.109999999999999e-299
GO:0044703	7.109999999999999e-299
GO:0045448	7.109999999999999e-299
GO:0048232	7.109999999999999e-299
GO:0048285	7.109999999999999e-299
GO:0048308	7.109999999999999e-299
GO:0048311	7.109999999999999e-299
GO:0048609	7.109999999999999e-299
GO:0048856	7.109999999999999e-299
GO:0051179	7.109999999999999e-299
GO:0051225	7.109999999999999e-299
GO:0051321	7.109999999999999e-299
GO:0051640	7.109999999999999e-299
GO:0051641	7.109999999999999e-299
GO:0051646	7.109999999999999e-299
GO:0051704	7.109999999999999e-299
GO:0070717	7.109999999999999e-299
GO:0070925	7.109999999999999e-299
GO:0071840	7.109999999999999e-299
GO:0090306	7.109999999999999e-299
GO:0097159	7.109999999999999e-299
GO:0140013	7.109999999999999e-299
GO:1901363	7.109999999999999e-299
GO:1903046	7.109999999999999e-299
GO:1990904	7.109999999999999e-299
GO:0003674	3.53e-297
GO:0003824	3.53e-297
GO:0004620	3.53e-297
GO:0004622	3.53e-297
GO:0005575	3.53e-297
GO:0005623	3.53e-297
GO:0005886	3.53e-297
GO:0006629	3.53e-297
GO:0008150	3.53e-297
GO:0008152	3.53e-297
GO:0016020	3.53e-297
GO:0016298	3.53e-297
GO:0016740	3.53e-297
GO:0016746	3.53e-297
GO:0016747	3.53e-297
GO:0016787	3.53e-297
GO:0016788	3.53e-297
GO:0044238	3.53e-297
GO:0044464	3.53e-297
GO:0052689	3.53e-297
GO:0071704	3.53e-297
GO:0071944	3.53e-297
GO:0005575	3.21e-296
GO:0005622	3.21e-296
GO:0005623	3.21e-296
GO:0005737	3.21e-296
GO:0005829	3.21e-296
GO:0009507	3.21e-296
GO:0009536	3.21e-296
GO:0043226	3.21e-296
GO:0043227	3.21e-296
GO:0043229	3.21e-296
GO:0043231	3.21e-296
GO:0044424	3.21e-296
GO:0044444	3.21e-296
GO:0044464	3.21e-296
GO:0000460	3.99e-296
GO:0000470	3.99e-296
GO:0005575	3.99e-296
GO:0005622	3.99e-296
GO:0005623	3.99e-296
GO:0005634	3.99e-296
GO:0005730	3.99e-296
GO:0006139	3.99e-296
GO:0006364	3.99e-296
GO:0006396	3.99e-296
GO:0006725	3.99e-296
GO:0006807	3.99e-296
GO:0006950	3.99e-296
GO:0006996	3.99e-296
GO:0007154	3.99e-296
GO:0008150	3.99e-296
GO:0008152	3.99e-296
GO:0009267	3.99e-296
GO:0009605	3.99e-296
GO:0009607	3.99e-296
GO:0009987	3.99e-296
GO:0009991	3.99e-296
GO:0010467	3.99e-296
GO:0016043	3.99e-296
GO:0016070	3.99e-296
GO:0016072	3.99e-296
GO:0022613	3.99e-296
GO:0030447	3.99e-296
GO:0030684	3.99e-296
GO:0030686	3.99e-296
GO:0030687	3.99e-296
GO:0031667	3.99e-296
GO:0031668	3.99e-296
GO:0031669	3.99e-296
GO:0031974	3.99e-296
GO:0031981	3.99e-296
GO:0032991	3.99e-296
GO:0033554	3.99e-296
GO:0034470	3.99e-296
GO:0034641	3.99e-296
GO:0034660	3.99e-296
GO:0036170	3.99e-296
GO:0036180	3.99e-296
GO:0040007	3.99e-296
GO:0042254	3.99e-296
GO:0042273	3.99e-296
GO:0042594	3.99e-296
GO:0043170	3.99e-296
GO:0043226	3.99e-296
GO:0043227	3.99e-296
GO:0043228	3.99e-296
GO:0043229	3.99e-296
GO:0043231	3.99e-296
GO:0043232	3.99e-296
GO:0043233	3.99e-296
GO:0044085	3.99e-296
GO:0044182	3.99e-296
GO:0044237	3.99e-296
GO:0044238	3.99e-296
GO:0044422	3.99e-296
GO:0044424	3.99e-296
GO:0044428	3.99e-296
GO:0044446	3.99e-296
GO:0044452	3.99e-296
GO:0044464	3.99e-296
GO:0046483	3.99e-296
GO:0050896	3.99e-296
GO:0051276	3.99e-296
GO:0051716	3.99e-296
GO:0070013	3.99e-296
GO:0070545	3.99e-296
GO:0071496	3.99e-296
GO:0071704	3.99e-296
GO:0071840	3.99e-296
GO:0090304	3.99e-296
GO:1901360	3.99e-296
GO:1990904	3.99e-296
GO:0000118	1.28e-294
GO:0000228	1.28e-294
GO:0000785	1.28e-294
GO:0000790	1.28e-294
GO:0000976	1.28e-294
GO:0000977	1.28e-294
GO:0001012	1.28e-294
GO:0001067	1.28e-294
GO:0003674	1.28e-294
GO:0003676	1.28e-294
GO:0003677	1.28e-294
GO:0003682	1.28e-294
GO:0003690	1.28e-294
GO:0003712	1.28e-294
GO:0005488	1.28e-294
GO:0005515	1.28e-294
GO:0005575	1.28e-294
GO:0005622	1.28e-294
GO:0005623	1.28e-294
GO:0005634	1.28e-294
GO:0005654	1.28e-294
GO:0005694	1.28e-294
GO:0006355	1.28e-294
GO:0008150	1.28e-294
GO:0009889	1.28e-294
GO:0010468	1.28e-294
GO:0010556	1.28e-294
GO:0019219	1.28e-294
GO:0019222	1.28e-294
GO:0031323	1.28e-294
GO:0031326	1.28e-294
GO:0031974	1.28e-294
GO:0031981	1.28e-294
GO:0032991	1.28e-294
GO:0042393	1.28e-294
GO:0043226	1.28e-294
GO:0043227	1.28e-294
GO:0043228	1.28e-294
GO:0043229	1.28e-294
GO:0043231	1.28e-294
GO:0043232	1.28e-294
GO:0043233	1.28e-294
GO:0043565	1.28e-294
GO:0044212	1.28e-294
GO:0044422	1.28e-294
GO:0044424	1.28e-294
GO:0044427	1.28e-294
GO:0044428	1.28e-294
GO:0044446	1.28e-294
GO:0044451	1.28e-294
GO:0044454	1.28e-294
GO:0044464	1.28e-294
GO:0050789	1.28e-294
GO:0050794	1.28e-294
GO:0051171	1.28e-294
GO:0051252	1.28e-294
GO:0060255	1.28e-294
GO:0065007	1.28e-294
GO:0070013	1.28e-294
GO:0070822	1.28e-294
GO:0080090	1.28e-294
GO:0097159	1.28e-294
GO:0140110	1.28e-294
GO:1901363	1.28e-294
GO:1902494	1.28e-294
GO:1903506	1.28e-294
GO:1990837	1.28e-294
GO:2000112	1.28e-294
GO:2001141	1.28e-294
GO:0000099	1.3200000000000001e-294
GO:0000101	1.3200000000000001e-294
GO:0000322	1.3200000000000001e-294
GO:0000323	1.3200000000000001e-294
GO:0000324	1.3200000000000001e-294
GO:0001654	1.3200000000000001e-294
GO:0002088	1.3200000000000001e-294
GO:0003008	1.3200000000000001e-294
GO:0003333	1.3200000000000001e-294
GO:0003674	1.3200000000000001e-294
GO:0005215	1.3200000000000001e-294
GO:0005342	1.3200000000000001e-294
GO:0005575	1.3200000000000001e-294
GO:0005622	1.3200000000000001e-294
GO:0005623	1.3200000000000001e-294
GO:0005737	1.3200000000000001e-294
GO:0005764	1.3200000000000001e-294
GO:0005765	1.3200000000000001e-294
GO:0005768	1.3200000000000001e-294
GO:0005770	1.3200000000000001e-294
GO:0005773	1.3200000000000001e-294
GO:0005774	1.3200000000000001e-294
GO:0005856	1.3200000000000001e-294
GO:0005886	1.3200000000000001e-294
GO:0006082	1.3200000000000001e-294
GO:0006139	1.3200000000000001e-294
GO:0006163	1.3200000000000001e-294
GO:0006518	1.3200000000000001e-294
GO:0006520	1.3200000000000001e-294
GO:0006575	1.3200000000000001e-294
GO:0006725	1.3200000000000001e-294
GO:0006749	1.3200000000000001e-294
GO:0006753	1.3200000000000001e-294
GO:0006790	1.3200000000000001e-294
GO:0006793	1.3200000000000001e-294
GO:0006796	1.3200000000000001e-294
GO:0006807	1.3200000000000001e-294
GO:0006810	1.3200000000000001e-294
GO:0006811	1.3200000000000001e-294
GO:0006820	1.3200000000000001e-294
GO:0006865	1.3200000000000001e-294
GO:0006897	1.3200000000000001e-294
GO:0006909	1.3200000000000001e-294
GO:0006996	1.3200000000000001e-294
GO:0007033	1.3200000000000001e-294
GO:0007040	1.3200000000000001e-294
GO:0007275	1.3200000000000001e-294
GO:0007399	1.3200000000000001e-294
GO:0007417	1.3200000000000001e-294
GO:0007420	1.3200000000000001e-294
GO:0007423	1.3200000000000001e-294
GO:0007610	1.3200000000000001e-294
GO:0007611	1.3200000000000001e-294
GO:0007612	1.3200000000000001e-294
GO:0007613	1.3200000000000001e-294
GO:0007616	1.3200000000000001e-294
GO:0007625	1.3200000000000001e-294
GO:0007626	1.3200000000000001e-294
GO:0007628	1.3200000000000001e-294
GO:0007632	1.3200000000000001e-294
GO:0008150	1.3200000000000001e-294
GO:0008152	1.3200000000000001e-294
GO:0008306	1.3200000000000001e-294
GO:0008344	1.3200000000000001e-294
GO:0008509	1.3200000000000001e-294
GO:0008514	1.3200000000000001e-294
GO:0008542	1.3200000000000001e-294
GO:0009117	1.3200000000000001e-294
GO:0009123	1.3200000000000001e-294
GO:0009126	1.3200000000000001e-294
GO:0009141	1.3200000000000001e-294
GO:0009144	1.3200000000000001e-294
GO:0009150	1.3200000000000001e-294
GO:0009161	1.3200000000000001e-294
GO:0009167	1.3200000000000001e-294
GO:0009199	1.3200000000000001e-294
GO:0009205	1.3200000000000001e-294
GO:0009259	1.3200000000000001e-294
GO:0009314	1.3200000000000001e-294
GO:0009416	1.3200000000000001e-294
GO:0009628	1.3200000000000001e-294
GO:0009889	1.3200000000000001e-294
GO:0009890	1.3200000000000001e-294
GO:0009892	1.3200000000000001e-294
GO:0009987	1.3200000000000001e-294
GO:0010310	1.3200000000000001e-294
